"HolderAddress","Balance","PendingBalanceUpdate"
"0x4d8f24228162b7006ef121e1a26244748766fad1","4,087.935417152","No"
"0x5ea4dae9c8cc898d7ffc047364cd229337699294","4,055.300037602","No"
"0x3988fbb9fb1a90d150de3f82d31cd7c6055181d5","4,050.00004174","No"
"0x3c2d2a0f40ad07dcc3f1d80d2fbd4591738454b9","4,041.214700775","No"
"0x2e28256f2ef8ae9f55084bbebc2cd0c2e48036bc","4,037.178773851","No"
"0x2e9a67dc12b6f8fcc474a00def834ddcb6bf2282","4,025.966182446","No"
"0x766817e6a25dda82fd7b5de0a68dfd238fb9cd62","4,000.02479431","No"
"0x6bf72a68b7ceba249e8fd1b006e200db58833fea","3,992.38350579","No"
"0x7e1b02757b54573515656e5e0fcddadfd81e6e0d","3,963.755309961","No"
"0x49d74e04a20e242ce703d6402e101809a47eefee","3,954.666752246","No"
"0x8960988e5a3dbd15a47f0f2146c966892855bbcc","3,951.101697998","No"
"0xf6a80fe3fa9b7c4f9c0772ba0d07139f4c7c5e6d","3,935.579056744","No"
"0xfcad7cad0ea985e23e8625c3d1f3261a97426879","3,882.601467278","No"
"0x1e43660c831ab795fdde3353edb2042504821318","3,871.32267212","No"
"0x644452a6b5693e9345da7a5bd355d9d2eddc7b43","3,849.81266286","No"
"0x0e43277694765e0b94272acd8dfd8ca3b8f6ac49","3,843.477805353","No"
"0xc80eba7a29c7e158ba56f1c3cac9892b0d231a10","3,831.419304682","No"
"0xce24664211336208a9952e51af1c027e54e0fda1","3,827.114536653","No"
"0x90ff61a1e8e65c2507e2a41f1998325aa5ec784d","3,815.317297852","No"
"0x2c2e1114c4bca4fd66f1f9260d7f977a2bf69936","3,804.715155873","No"
"0x8346a923a4a67fa3c6bda683630c7a8c12172f4b","3,804.695048885","No"
"0xdb797da72d26e84b3d1d5a9e027494d6aefdc3ee","3,799.402113362","No"
"0x1d19b9cdc59d82e879a38cc6cb2b33113e6187f2","3,788.995852175","No"
"0xf387658421cd17e4bc28533633f4f73483afb060","3,780.900039361","No"
"0x813820aa49f3da317fcbd952bd2cad73b69c65d2","3,780.000036309","No"
"0x6a1220d35d24b8180fbcdaa81e52146f308d9819","3,760.000015913","No"
"0x41798a2eb30f478f254dc8e7a77edcf92e952ea5","3,755.700033949","No"
"0xbc1f9e041471b63299b298c8f2faf27d2f944561","3,743.100020351","No"
"0x84f9f493d5ffd4427cc09bb2b2c441c9695ade93","3,742.500529153","No"
"0x805a801e4f0888e4eca7a16473a44fc887f02151","3,736.075250288","No"
"0x645a4ec1a86f2ed38a8687044ae1ca9195229b17","3,727.095532394","No"
"0x06b4233e1392b6b9a687885da3f00b3a5914b23f","3,724.759483399","No"
"0x3974f592a8c0a81d9fef8db5b6cf5585d6fe6398","3,707.609215809","No"
"0x231948cc7214fbb73e0f30895c84693562ccc2f2","3,702.610077106","No"
"0x636b90518406a23997cc8c1155a04d3c11036b90","3,700.000061798","No"
"0x20aeac3a12e39663bd329463cf6f79fbd1b1ad27","3,672","No"
"0xc0db2181d931bdf0f28dd68fd50601691a4aa492","3,639.754372789","No"
"0x7138403d2ce839fabae15b048e0856dae9c15c45","3,638.799553641","No"
"0xc359daeec89635dbd32fdba07bd2ae80df46966d","3,633.033545014","No"
"0x0424a6adaaefe96ae61aea1ccb88c5db16345327","3,625.142938887","No"
"0xa7846bfe0fc80df2bd978566c2d3d4a9e30bdd1b","3,623.305340425","No"
"0xb055d1b1f6f14ec28bb359ec5df2ebcc1947f04f","3,613.412844028","No"
"0x32530316257eff3d609d444bb34c8087ec2af182","3,611.357713892","No"
"0x0ea37d2c9690192f4df8d114502edcf91d763eee","3,605.91976854","No"
"0x724a4d9bf4b566b4147d5de9505d339aeba872ff","3,600.900030867","No"
"0x48f5277911ac95581f530e1423daf3b8f6b79355","3,600.000090044","No"
"0x56b1d3c42fdfb5afecdfa5138ddf3dd11cc85d02","3,600.000031132","No"
"0x2b17b4d7b73b0952eca7afcefa981865c79e3435","3,582.000034449","No"
"0x161eb5c86b86c9980e05df35e85269955f9d0f8e","3,580","No"
"0xfda745290e1735db6cba45bda215c3824be40f96","3,561.432994109","No"
"0x59ecb8c871e602662bac63fab42b2f9001825c9b","3,489.762881387","No"
"0x86ee502a5ee6b3ab12c83181ae06ff2f7f118a75","3,449.515905054","No"
"0x3fa53ab316efbede9128b08128bd6ae44c14f223","3,431.466821157","No"
"0x561a22f40fef349b60af40e2c27d5fc93301d21f","3,417.444572775","No"
"0x58b51fbb55582f7b3b67840d7c11d83b3729c8dc","3,395.793942496","No"
"0xf1de13bb0d6f0883a87f6fa017a8647d32045854","3,387.534918562","No"
"0x765664ad71e5b7de81a0c3a8e2d32a3134c9583f","3,384.000012854","No"
"0x7ce25e3f2c2cb23ee7333d6bb68018e9fca54bc0","3,381.477236357","No"
"0x01785ca2e579d5e7b194712a027755d59cb0bcb8","3,377.079030707","No"
"0xc6e757d7e37b5ca983ae3894465e1587f528f392","3,353.297670822","No"
"0x8d607f2d608e7f142fc3489aa83654efa530e796","3,333.36780597","No"
"0x1b557ef4dfe3560e5ff88d49a32c11221dc05cb5","3,330.819598433","No"
"0xe3d05fd6289fd119d6a4edc90ac6e5f4168e37c8","3,312.026062466","No"
"0x070d36a54cc7b8a2d22cda0a62d4738cefb2e571","3,292.200027909","No"
"0x25ed8a112306236a8536aef9b5488f0db6eec2c6","3,290.58447924","No"
"0xf10f256c135156132fc66c97351b3369e97b8720","3,290.000012176","No"
"0xaa13fb6654c5efc838670469b4d53eba314f5dc3","3,285.641750135","No"
"0x02e400a001a5168b623313cbf7662a0bdfc3527b","3,279.247494689","No"
"0x851d8ade1478aeaa037145de874abc871a0b3a3e","3,275.820138352","No"
"0xdca8e375be3470cb7da6abab9a75f716f04d6a3c","3,269.480671862","No"
"0x57893a212815a16d8beec3e524f2c397076b61f0","3,256.160011924","No"
"0xd64ca99f61b99a8fe7bc01dea20e08684f020fe8","3,250.613442262","No"
"0xf99d83d01aa2643074aa465775da9bbfb231d387","3,240.211876401","No"
"0xf6d5164804f70c0b38d53afc1c299f719c5de416","3,240.211876401","No"
"0xf1c762f6d66a846bad4ad2e28f56fb66c47daf72","3,240.211876401","No"
"0xeb648de79e4ce6909f15c252bad44786fe7926cd","3,240.211876401","No"
"0xd5fa98502f8e3cd5abbbbc91358ae264e2b212fd","3,240.211876401","No"
"0xaeca02f8ee3f70a09ca3945542acf55d1588ea01","3,240.211876401","No"
"0x37d8ec2ef44e6d3bcfc5208d242b1f91fa25a083","3,239.990812359","No"
"0xef599b73ef9e0811e920bab3334984a8e49d5f9c","3,239.990812359","No"
"0x0e368be77e096061398721b289a26b414d64a573","3,239.990812359","No"
"0xaf90fe397be39b2371946137b9a611ac1afa3994","3,239.990812359","No"
"0x62211ccbf951c8c503de857de729a8f5d23849bd","3,231.310742628","No"
"0xae35f37f245df2af7db9b4a65da5134e7f8db464","3,227.235620539","No"
"0xc0cb3f2b9136c0b8ad944b1ee4fc6f54f24f99cd","3,223.912345085","No"
"0x4287fa12091178534037cb369feabd770126f152","3,223.770313973","No"
"0x386153f250b77f51980f06ecc6c91166f70c453a","3,216.62886447","No"
"0x2a869c8d6b7cccf7c2278799dbd2baec432d60ac","3,213.5442287","No"
"0x38d79e43c208b514e2d90ee4c02f6e338d9a800f","3,199.996357808","No"
"0xd5c0c1eb41fbfae31d4041716566169e18c3b7b8","3,198.408034774","No"
"0x0c83d108fa8ba36fa32e96df94852e08e8e2d8b2","3,197.964184691","No"
"0xef45b94108b21215ee118b838bc96f059001384a","3,197.547671537","No"
"0x0542c759f7fa2150dd1847bee61fba201d58d882","3,196.793048269","No"
"0xf058b0f2a150dc35c243620094e1acd670483730","3,193.658286899","No"
"0x07f364a5c5c0883e724dd5ca70459bff0e1c57f6","3,193.397665297","No"
"0xa7ab0228e7870f430f9d79f4c5826a6f1137a164","3,192.051464646","No"
"0xd64ec78631e0e2df324e0ac30cf5941ec750c90e","3,191.907973302","No"
"0x36b5015c4463fb0e470004825df89a7ecf363e06","3,191.745816935","No"
"0x0de8db9df676f3185131e08d6ac1eb7a5e5010ac","3,189.776866179","No"
"0xd850e752db59654833f1f9ca1e3cfc1ed0e5114b","3,189.290742723","No"
"0xd5e58508cb772bc36dce60333fe93e44c08c4c46","3,189.290742723","No"
"0x14305939c754cb59c184185728e4b24470a1e158","3,189.273421549","No"
"0x09735a1083fa6e963bbb60dec253e5b9bafd8c02","3,189.018358118","No"
"0x41aeeb4b37005e4eb30ac4b51e4caa049cb0f5d6","3,188.809052551","No"
"0xc5968c1dc07801c5c7501f230584a17e452da4bf","3,188.510710865","No"
"0xe534dbb7bee1c94f36beb02fc8b66c84244c0328","3,186.530996314","No"
"0xf96b4492258ad3d85280be17ee9f34afeeeb79cb","3,185.00479522","No"
"0x35fac48c13dd4c1ba5b68080b6b48aecd94f762d","3,183.311067983","No"
"0x2373d26cfedd1c67ee7907d5f9d13784156c8ea0","3,182.117663153","No"
"0x78b6cc8d92a02e90ea786b8901a65b8a194d1b55","3,175.474035594","No"
"0xa5d8d76e9637865b8788f3087d93246dc09c3002","3,173.072536615","No"
"0x0adb59ce66fcecd1076e369ddca873742a83135a","3,172.963485231","No"
"0xa89ead483a72a5688e6b4408a9e16872023fe3a6","3,172.963485231","No"
"0xd55e3d933a129257c837b2afe42304c4d44fd0b7","3,169.064447305","No"
"0xaab12abe82756fbbfe43040d964fc47866d759de","3,167.8450998","No"
"0xec5f54cca9d91ea91ecd1d052fa0579c745c7a5b","3,166.464912321","No"
"0x1219c660436eafb498b47fff9eeaf2eba70e78e1","3,165.607638581","No"
"0xdac09074a757e735963a79ef58f8e299b180ff70","3,165.303010977","No"
"0xdab6c4dda3385c403e196d40bd0b54db1c9c86b3","3,163.568274673","No"
"0xb66dce42ddd062fc285d791396376dfcdb41f50d","3,161.483120452","No"
"0x42e208784a493fadb91b9e6dc90791172d64b005","3,154.348811443","No"
"0x0023a1d26a98ad5d1e90c560aa00cf6fa5351bfc","3,152.592031525","No"
"0xe0189b3f8c03b77eff47f53997e9c48107eeba5d","3,151.49600469","No"
"0x0263a9b6eed69fb8315fd0d3ff62babe7d4e88db","3,150.56931076","No"
"0xb574013f34d4820661e0b21d89acc6cedd627310","3,150.000025266","No"
"0xad256cf689ff3320c2718a7d253f4baa0b255d96","3,144.68335253","No"
"0x3094aa25cff35b07d7eaa285e9ee0ff1dff6bc40","3,143.532996467","No"
"0x4af2d2a6f71860affe69410fc8b080b1d320a755","3,142.70887735","No"
"0xa4a7dae1e0b2479c131f9cbd5d6e054bc7088ea3","3,138.392107479","No"
"0xec619231768685e71db2840226adbea1ce1940e2","3,137.528690256","No"
"0x3c4b0d0138f08cddf6f3a0349dea24f1263ad581","3,136.861100492","No"
"0xa4ac54d3d805e62ef14c5780a6c1b511c5196d12","3,135.317305117","No"
"0xb5628a67114dff50af1fcdaacfde24b6e86e7684","3,129.599737872","No"
"0xe8d7968191ee6d000089d9e1cb2b79bca7f613b3","3,127.025923786","No"
"0x16cd77b9f1de1746fbd67bfe9bc6b3ffe5daf745","3,124.74674722","No"
"0xed2413fb51a8e4259931904e4c0fa50addd719a3","3,124.222009507","No"
"0x86da8ac10f1f4cc4c805f2bfc868aed2d3c8fc7b","3,123.088683109","No"
"0xf45ac4d8e1de55bd06461c9bd8ee259d53b6bcce","3,108.735238118","No"
"0x16dae7d42ad9ae86c885762caaa247fcc65ba516","3,103.52963365","No"
"0x0db9dc0c97734732ba007f7ff4165aaa2d659aed","3,103.52963365","No"
"0x4b86785d0f9976b0b710d5c63f137023bdc6db6b","3,090.600023307","No"
"0x0ab2c1b87d7a7d3fa1df75d6f1346dab96e76003","3,090.30259149","No"
"0xd2927b43a21a2c9f6e0f2a10b0b59d75e79fe582","3,083.983801458","No"
"0xb0744162b8cd6ca27c1308b5f00ec39c3f549cbe","3,082.197891537","No"
"0xad9aa74c9c41e4fc9f3e378e1e95ed4c33045d42","3,081.917478704","No"
"0x3736bf0587fd69b9364d72344c12d1ae7fd62c92","3,080.444861217","No"
"0x1017f4c416b350361372a2993aac86c6c5171085","3,079.092664946","No"
"0xb5e8412cd426165cdcaf1777354ab1d8880b3217","3,078.198898148","No"
"0xa961014fd4c73bfbae2b03add5a4139f98b322f7","3,077.403912387","No"
"0x0f3429e01794b34f325510aaf2a3802f91a1bb03","3,077.192464632","No"
"0xef9cbd22d04f102a3a04414f7a3925b7bdc0dc19","3,076.170158396","No"
"0xf014087de4d1279899f499d5f9b826903b8ae8a5","3,072.582708184","No"
"0xf598e3058e1c828118cc8172d90a2d95df18f359","3,071.639864759","No"
"0xaeadc3fcc016b53f86327ac13c487d3795e3d599","3,070.140675518","No"
"0xb19befa185f98b9e5f9dabbd6635f71cbad1d033","3,067.934565907","No"
"0xbea523375f3aa2714e49ba39a37ddd720251556f","3,065.594157185","No"
"0x9b2941a50751da59dad0c43429a2fe8a5a9f73ac","3,060.000010218","No"
"0xa536e54a27a00f7dab1da4f0828a9edf5599586e","3,059.109612281","No"
"0xc560f6e4a0a7bf675e10f1e9c2bdcfb58879f3a5","3,058.755452402","No"
"0xff26dbee5cbddb3dc741b34690d6c1876bfcbf4f","3,057.823470681","No"
"0x4150cf9e382e8cf24dcc73971b05910d51cbcbc5","3,055.193198576","No"
"0xfc0f6421179b4c2c4880192a41c0194b13f72ed4","3,054.659808288","No"
"0xedb3d02bef6b000932b890943f791c2e2ce4738e","3,052.914933738","No"
"0x51859066d5626c38d182c81433a330bd27e932d6","3,051.736098131","No"
"0xbe9f32870ae396f27c1f595a179317d2f843b71c","3,051.61249065","No"
"0xc01528c7e09ce05e7734d915f5009ad40e056886","3,049.421005306","No"
"0x00cb09e60040db1787bd9d040164978730b28c0f","3,048.706154697","No"
"0x43b523fcd31cdaa348c205c1d8735ba7768cad39","3,046.075769231","No"
"0x0663cea62ccc5d34fb5a8f5e91885c10e73c0dfe","3,044.8804921","No"
"0x4e43cfdab1b1c8f6bd1a2ee0d086d0c3a67acc56","3,042.509335429","No"
"0xedc6bae00d17e37643b70f90ee8da091d90729a8","3,040.216151291","No"
"0xdd4848aa87a64cc3f02d03f7379b809b0b668968","3,038.889899678","No"
"0xfd7ae6fe34f6a8cf1adbdcf2247ac958a417922a","3,037.199554511","No"
"0xeeb0a1fab728480068c06a70597759f858a209c2","3,037.074011492","No"
"0x7aea9d39bcbc40244538a6371f372258fbaaafad","3,036.756064568","No"
"0xf900ccf0871761f33c93d4402d07a703d4a9804a","3,036.000350057","No"
"0x01077639b6d38d82ffd1a8e33f7842a829401f35","3,035.956460554","No"
"0xeece561208197d8a71c7f0a96e54e3ef127b208c","3,035.836594235","No"
"0xe3ae198f19221d88300ad0383818d01255ff9d02","3,034.438012161","No"
"0xf1c7d4bd3efbf28bf3eb5d2aef281ea638ea805e","3,034.435758133","No"
"0x064fe4840978e9f6d5a9f08e2b24acbbc775918b","3,032.191205756","No"
"0xb16f235b5db46253b5f0003d7ae54f9adb4619b8","3,032.185372863","No"
"0x05ca97d3a5992810b033051be8a1379437064471","3,031.352927394","No"
"0x3f872a30727f166a46ad4ae99c05863405f34bab","3,030.075948086","No"
"0x4428460430a224e5e67561b4f907afec0432a024","3,029.972325376","No"
"0xa28d24581f47a4314330a1a2ba2748a9d6ab0741","3,029.282226632","No"
"0x18f4a1b06a50af063f93d3a4ea916e73d57cb5cc","3,019.897717856","No"
"0xfc28c1375b254cf9ff3a60df690ac26fb014d2d2","3,019.854035548","No"
"0xacc035f3d598ccfb2b0e037691897a7de88b9abc","3,019.793373265","No"
"0xc45cf56d88a998a73d4b5e7b33299ff95e19ae10","3,018.924112408","No"
"0xc1c6bf5b4b70458913a8f8825a711fc20be56db6","3,018.313074624","No"
"0x66bdd98a44ebaa1d1d27b537d0d153452aedaaad","3,010.552478818","No"
"0xaa0f6777f11473ffd98219214d4f060cc87790e6","3,000.415039614","No"
"0x86721cd38e84d36ad42d267d224a4ab2f1e60036","3,000.109300411","No"
"0xa6f40cb97b944b001e39bb5f28f59004c8d2fa62","3,000","No"
"0xa6cebdd705563e2e47ae8a49cdbfa691b78a8516","3,000","No"
"0x3f7712ce1d882fbede96d0cb0d5a627fa7b7b92d","3,000","No"
"0x3f107b6b6c97ac8c5fca647b8b095a3fe506dff4","3,000","No"
"0xa4c866d1876968691d19e171df957e7521b7625f","3,000","No"
"0x3e8ee2a6f85771f23854cdfd09edf16c507413fd","3,000","No"
"0xd6bc6dbdd4008b6245e25b974ce0f0a8f053b411","3,000","No"
"0x8807d6384a7f4ac74808ca21c9c87f173b3b2c75","3,000","No"
"0x3e29f177bd835a434d8451a2fce48061337865f0","3,000","No"
"0xff28de2326a5c3d4471451a1c58c1ee30c9d626c","3,000","No"
"0x3d15ff315251e193dd4048744f5c9bf58b70a525","3,000","No"
"0x3b6f48c39e2d7a740e19f64c31af4c2f907c5b9b","3,000","No"
"0xfe6709201ca381ed49de71199442293fdcb20bbe","3,000","No"
"0x39b63e8add32e09de82fce84d3eff2768939991f","3,000","No"
"0xfe16b6f2fcb476975d05647b6dfb42889aa14a94","3,000","No"
"0x79feb36041e5e0b831e858aebe2f728d4ed90c92","3,000","No"
"0xfc1d08f3c74bdb6ee5afffdabd8a86b2c6065d52","3,000","No"
"0xfc18f8b1e68e895dfcf9c62b8567bc3cf346abb0","3,000","No"
"0xfb44e06a463836c92046310d63976eab0999e591","3,000","No"
"0xfafbf11c78d308c1036d6183d2545075394f3293","3,000","No"
"0xfa7c81961e925d09fb0b1c673fa9cf8fa85a0c8c","3,000","No"
"0x35e4c90f4c90756bee474c81670523c502af9aa0","3,000","No"
"0xf74733fc26814767b361683c547f02506e4dbe09","3,000","No"
"0xede8a84bb773a4c9578392b7c904d71d94d373f0","3,000","No"
"0xed0691611a4cface63e096e2eac79fb7efd7d10d","3,000","No"
"0xec1663786a481cd1cff4caf1ca06e6dc2ee268d2","3,000","No"
"0xeb9eec3a2137c918bb677a1d1bb744f25164604d","3,000","No"
"0xeb9dc47e1822302803cc7a583a6fb4a162f31ac1","3,000","No"
"0xeb31751fdcb2f75afd12c6e824ca74ec201269d3","3,000","No"
"0xeb2e92bff0e13a68f852d5afc76065ae49af5e41","3,000","No"
"0xea02d19b246b825849fd7fcd76e7ab6d849b947c","3,000","No"
"0xe9149ec01fabe75e448cf9e34bc72bd8329be7bc","3,000","No"
"0xe7bcc63a59dab23473e74a42f093e8f49b87f8d6","3,000","No"
"0xe74438430e1b17e7265fa00404ead7e8247e19a2","3,000","No"
"0xe6b38f9ac8a8e1e385c5391a76a3455fa7232047","3,000","No"
"0xe6a895d8d02cc60c6e736b4fcf342dd385cc15f6","3,000","No"
"0xe683909919b176f759cfc4b8136244568b987aa5","3,000","No"
"0xe3a64c9145eac5fb8e4052304f63ffbbddc13503","3,000","No"
"0xe26bc475097dde089998696894229b0526a4d810","3,000","No"
"0xe262667b4d90a7b143d5a41deb0982ec8be33b46","3,000","No"
"0xe0693da7d54b6dde4bac81c481e6f3dac711925f","3,000","No"
"0xe05cee1acaa41106b861897d268bc74039cd7e84","3,000","No"
"0xde850e9f792118b5dc5e0c8ad3f6670bb69dd871","3,000","No"
"0xdd23cbe08cca5c8ea71fb8a2d7222c06b81fc5f6","3,000","No"
"0xdcf661849dd20923593dd020707243b77732e94e","3,000","No"
"0xdb935a3fbae8e86934c3638cc4b0289c0148129a","3,000","No"
"0xdb4c61ff2c081dd4a65de99b66376789586e2ccc","3,000","No"
"0xdac983ec6f3b0594c84c3221bf427f184d89a887","3,000","No"
"0xda8b755b8dff3e5e52cabf396e16012f9f9566ac","3,000","No"
"0xda8674ee32b2627a9eaf5328361f6b4d1bd49a6e","3,000","No"
"0xda50c6116feba5c0a015b2a37421e0cb71ea56f3","3,000","No"
"0xda3b396f9c401b5cdfa3ce58b6824fec48491d10","3,000","No"
"0xd924abc8e6d492934459bd6e4e91f4d76d0687d4","3,000","No"
"0xd7f86aec12beee66001c02d768dd7eb9bde42af9","3,000","No"
"0xd57c3c4c3cf9915eb9680ca147203cd3df6bf0bf","3,000","No"
"0xd536699928c6acf562bf84be62699c1b7b79f829","3,000","No"
"0xd44d9bb3c9c3c108ee3a064b4ae2143b8d08da44","3,000","No"
"0xd3e670fd34beedddc8b61c891b8be0ade86b558a","3,000","No"
"0xbae95a6152f38d9415bde87cf9517544bf38d02c","3,000","No"
"0xbaa5609b55229c14848ded458369565ed2c13115","3,000","No"
"0xba7742ee0bf859dccd59df37a1238c9f5e84fd4a","3,000","No"
"0xb8fa2f11d751cddf2126d4a93b59b1b36cfeea18","3,000","No"
"0x1bf3ff36f8c434eca2aab95f5af02344a0f10292","3,000","No"
"0x19877fa2836abec6fe15a6241131bf1bfc82da2d","3,000","No"
"0x1647ea08db6570305085591a58b1f56bdeff2910","3,000","No"
"0x15dbab82a1d6dcc79d33dd2105d8f347b7b4ca2a","3,000","No"
"0x14d7f6d39fbe1df9590e2b4866ce06134a09dbbc","3,000","No"
"0x146cfb31c767cb0908f4d049642615c82a277e85","3,000","No"
"0x1234f3b426290abb7d25d996110fedeffc2d3d73","3,000","No"
"0x1162aedc13b1ffd8abd01f79998c4e87c7655a5e","3,000","No"
"0x0ffb57ba60d8828c8d2f9641b8b8c807129ccb2f","3,000","No"
"0x0e4e55e5758be0a6bdd78ddd0c2dba0867567a77","3,000","No"
"0x0aa85ff18c1e013a33133737042aaeabe787e451","3,000","No"
"0xb702bfb8a591d030186780c72b071fbfec486c93","3,000","No"
"0x09751a6363d1fc7586215747d2e9cd717eaee302","3,000","No"
"0xb6d454b9e12f80bd4b7796b529a096966fefd7e8","3,000","No"
"0x0891fab9ea5688fca5ea63fa5361ccc3ff47b451","3,000","No"
"0xb5beaa46a022e84ed944e44124b59ba5be2090a5","3,000","No"
"0xc741e42d43138a575393a978ebf6d7faeb99a1c9","3,000","No"
"0x0697009c8f8b0020188790182f6ebd56469882ee","3,000","No"
"0xc6851f755950739af33e6aa6da639a488342563c","3,000","No"
"0xb32754f44460329d7e2e686140d1472b6441c4e2","3,000","No"
"0x061a34bcd64c4e2ba2324e98469551c02e3f2931","3,000","No"
"0x05590a03f9ea64bb732720e301ee2460987e1a88","3,000","No"
"0xc3849328f493360933b68ff8001d329fe641c5c5","3,000","No"
"0x04fcb7be0b41abd3ea79ebd7e1881ed4d9e561f5","3,000","No"
"0xb047921a253d917459b40d6093eb1ba7d47785e6","3,000","No"
"0xafe9ce93d08ee753362bdfa80f25fa441ecb4679","3,000","No"
"0x03fa64ce73c58fa751ab445f058b2cdde929275d","3,000","No"
"0xafbce85ad131bd049ae661b21a1975062b7df190","3,000","No"
"0x03d2e86ce827b706ac6310560ac32d84f1b743e5","3,000","No"
"0x03c3e8982a810d93347919377e7613c57ff5dd0e","3,000","No"
"0xc0431c22f6cf615f8c08f223257f5b25a0fda89b","3,000","No"
"0xbf92185ff60338aad20fe0dfc702a0e46fee934e","3,000","No"
"0xae1ffd5b39e29b6a76fa28f7440aaeda3a5e931c","3,000","No"
"0xbf04cce6c85b4ae8d072353b10a73135392ff18d","3,000","No"
"0xbeac3cfec53183b2b047769d9be87cda19636f73","3,000","No"
"0xaba24c518c8d1dcfddfe3ef8fee470ac5f16d17a","3,000","No"
"0xaaca044c069599cb0e313a16a4297c7c524632d6","3,000","No"
"0x00d8c0f37b4e1005d36aceb43f0e206bfbc8cb94","3,000","No"
"0xaaae96ec2e99336ab4c24ab21831882bb24b460d","3,000","No"
"0xa9c1951a43854af5451204518e8e658ac27e2bad","3,000","No"
"0x440f06182f645273eb8fa0f8078c4adaada97f75","3,000","No"
"0xa96ffa7c17fae3d2965dbc34e4213d844f83592d","3,000","No"
"0xa8b3352355214c402371b325180d86b09967ae81","3,000","No"
"0x42846f5b25503d7a8e8bda261b29a656ff862c48","3,000","No"
"0xa882d207dcba27b6b779aa99ad29f6bf6f546fbf","3,000","No"
"0x41ba88f619328380187118014059a6266188d74d","3,000","No"
"0xa8093b9f141a02e9ce1f108ab16719922b6d570c","3,000","No"
"0xde7ea5a7e00276b270d6764ee8bfa3df1ae89da8","2,971.335526771","No"
"0x13e7e169cfa5fcec5d3c555902a9a7d6e60fe2f8","2,959.295630069","No"
"0xea191cf1d021f94913b6e60e13cec81d398b8f9a","2,957.400024082","No"
"0x491a8eae5d9485fd9080fbfafb85f5fd86bbdc3b","2,935.366359308","No"
"0x85cc0af31b41219bc06fbbd30a7952cff1e7ad49","2,907.524196472","No"
"0x155cafe7a3b4ea10e923696910554eae557096fd","2,890.974896089","No"
"0x53eff85b1e221ba78302834193406a27685c58e4","2,881.967709449","No"
"0x35756b8b2ed15fe544705e3bb67320d36c2cb526","2,867.466473449","No"
"0xe34772ad420fe791a00f896da548c22807a81c3f","2,861.573052666","No"
"0x17558854eb3d99c7195f50052213b2425118ccaa","2,846.005036267","No"
"0x188d2d61a7354b05b347bd71266c2764a084660f","2,831.712409023","No"
"0xbe5d58a0c540f8c8f2a2ecfc5d3e12dab52a7fa6","2,827.378745769","No"
"0x0bffa9f779a6969dd0f3f37129009ac18f8c0773","2,825.100019249","No"
"0x1b49cee902a18638cf1acf17f19c0db440dd3281","2,822.760367391","No"
"0x2dcfbd4808676e73b5552a5aff412e3c884715c1","2,820.879648837","No"
"0xa40ebff28d4d9ca2a142e5d63b743f242e5132cb","2,820.371700996","No"
"0xee0232e292ee48203656e18c8b1d9e7fe5ede212","2,820.00000894","No"
"0x9df8f7be7840d52765dbdcf3592c150e6ddf024f","2,806.613649155","No"
"0x6ba24b591b25d29a81f0b27e7f194a1baf743b0a","2,806.200018687","No"
"0x4a74e7336cd924de51e5c7107aee0ad3666e7716","2,803.528926096","No"
"0x34d235a37ec7b6554d2391d03362c8689b230316","2,802.685208836","No"
"0x71ae6283f40026b8de7314a482f181f3e1a9ff9e","2,766.460417092","No"
"0xc8e27ab892bbbb04cd37246c509003ae15dfb812","2,763.335502148","No"
"0x7a94b118c0c6db5372311478c1c0bc71a26a17ac","2,760.000197116","No"
"0x0eb0eaf15a3f80d44828c86326b11c154507564c","2,760.00014528","No"
"0xa8901e7c2d41adb06b8cc833ed8a4ceb827161c5","2,760.00000876","No"
"0x7dec32bc796cc4eb8b7654baa436c5750655bae1","2,760.000008759","No"
"0x04740af88fe651f98a53897863b4c9a5ebf5e0ff","2,760.000008759","No"
"0x2e22fae866d4f8cf7dcd91bef7b7858b84cfe47f","2,755.107385612","No"
"0x782c30b9b6a54ea04426e6e7e00eae6acc12f705","2,750.760116947","No"
"0x0d2c7fa138920583da9ca4fe8a10941e12f6ab13","2,743.749891289","No"
"0xec670ed44d9df597259c4249204b342d653e1e55","2,741.408232608","No"
"0x9c0d09bfcf9e5b3c5b2a7092dea73c937a18591f","2,739.600010917","No"
"0x74c78ad3397245b1f1b9b61ce9b7fe8d9ec7d6d3","2,739.286860287","No"
"0xadc6284513a29e668f953fe90a9e26abbc3942be","2,738.11409356","No"
"0xc0c41d86927ad8ac92755063b0c4a3eff88e424a","2,730.341668653","No"
"0x69c81ec2114eb203f725b19ca46e730e25c7edc5","2,720.187217924","No"
"0xcd94cb94949e2ac35d4dd50e9703733c6adaf654","2,702.292821957","No"
"0xa4de99af76a4c169ee4641036c798b0ffae0dc5c","2,700.000019728","No"
"0xab5b4d15b6f5f42fbf6dc2e43fc6527b8a59e81a","2,700.0000179","No"
"0x55417924c873124d242a546a5ec60252098759ff","2,700.000010589","No"
"0x962086a7bbbda901586db32625de99c2dfad6caa","2,685.303974685","No"
"0x907227e919eda5b21daf5bb26cd6e73dbabcc317","2,666.612775146","No"
"0x9565d0ec29f51358a9ba25d16cdf257642adb0fa","2,660.163666282","No"
"0x9e031ab4c0f6e9d4f9d1748abaab3142b938416a","2,646.473257151","No"
